date,rating,description,hotel_name,city,country,language
2016-06-26,8,trop court (arrivée à 22 heures; diner et retour dans la chambre après un détour par le casino... lever à 8h30 et départ; dommage....,Fairmont Monte Carlo,Monaco,France,fr
2016-06-23,10,Extremely comfortable bed and very well appointed room on the whole. Beautiful decor in rooms and public areas; hotel very peaceful and calm but minutes from shops; beaches; restaurants and the old port; great for yacht-spotting and people watching.,barriere-le-majestic,Cannes,France,en
2016-06-18,8,The hotel was very nice.  Loved the bar.  Service was great as well.,barriere-le-majestic,Cannes,France,en
2016-05-08,8,L'hôtel est très bien situé en centre ville. La Literie de la chambre est excellente. Malheureusement pas très bien insonorisé et mélangeur de la baignoire ne fonctionne pas bien. Petit déjeuner onéreux pour ce que c'est.,Warwick Geneva,Geneva,Switzerland,fr
2016-04-27,8,Super emplacement service et personnel tres professionnel bon accueil seul bémol les chambres ont besoin d'une rénovation .couchage et literie à changer moquette de la chambre à changer .... Prix du parking voiture excessif 60 euros par jour ..... Wifi payante pour un hotel de ce standing ........ Environ 20€ par jour,Fairmont Monte Carlo,Monaco,France,fr
2016-04-26,8,We enjoyed,Warwick Geneva,Geneva,Switzerland,en
2016-04-24,8,ジュネーブ中央駅の真ん前に位置し、非常に快適なホテルです。ホテルのスタッフの対応もとてもジェントルで心地の良い滞在でした。もしまたジュネーブに行くことがあれば、ちょっと高いけどまたここにしたいです。,Warwick Geneva,Geneva,Switzerland,ja
2016-04-24,6,Middle of the range hotel opposite Geneva's main train station. Clean; very practical and nice staff. I forgot my IPad and a book which they located easily and put aside for me.,Warwick Geneva,Geneva,Switzerland,en
2016-04-14,10,Magnifique; Tres bien placé ... Service très haut de gamme,barriere-le-majestic,Cannes,France,fr
2016-04-11,10,My husband and I spent two nights here for our honeymoon at the end of March. It was our favourite hotel for our 6 week trip. We were lucky enough to be upgraded to a room with a view of the strip; which was beautifully finished with a very comfortable bed; Nespresso machine; bath and separate shower; robes etc. The maid service was first class with a turn down service every afternoon. Staff were lovely and friendly. Cocktails in the bar were very expensive (€25 ea.) but I guess that's Cannes for you! Hotel was excellently located near all of the great restaurants / shopping and only a five minute walk from the train station. We would both highly recommend the Hotel Majestic Barrier.,barriere-le-majestic,Cannes,France,en
2016-04-03,10,very comfortable hotel; very convenient for transport,Warwick Geneva,Geneva,Switzerland,en
2016-04-02,10,Hotel molto bello; situato direttamente sulla croisette; servizio ottimo; pulizia adeguata,barriere-le-majestic,Cannes,France,it
2016-03-31,8,quizas la cama demasiado alta y el edredon muy grueso y pesado;la habitacion muy comoda con armarios muy grandes.en general todo esta muy bien el trato al cliente es excelente.pasamos unos dias muy agradables hotel recomendado es la segunda vez que nos alojamos en el Majestic Barriere y volveremos ...,barriere-le-majestic,Cannes,France,es
2016-03-31,8,El hotel en general es muy bueno; rico y surtido desayuno; buen wifi; frente mismo a la estacion de trenes y metro de la ciudad; a pocas cuadras del lago y punto de partida de atracciones principales. La habitacion que nos toco en el 3er piso y sobre la calle era un poco ruidosa y pequeña; sugiero pedir habitaciones que miren hacia la parte de atras. Un detalle negativo fue la muy poca variedad de opciones de servicio al cuarto despues de las 22hs; de todos modos recomendaria este hotel a otros.,Warwick Geneva,Geneva,Switzerland,es
2016-03-31,8,Lovely hotel in a very good location; staff were very helpful.,Warwick Geneva,Geneva,Switzerland,en
2016-03-30,10,Hotel perfetto; servizio impeccabile. Camera di ampi dimensioni; letto comodissimo (inutile fare tutto l'elenco; l'hotel ha tutti i servizi al massimo livello come ci si può aspettare). Nonostante fossimo al primo piano lato strada; molto silenziosa. Hotel in zona centralissima.,barriere-le-majestic,Cannes,France,it
2016-03-28,8,El servicio es un poco desorganizado para la categoría del hotel; tardaron media hora en subirnos las maletas a la habitación y 29 minutos en sacarnos el coche del parking; parking que por cierto cuesta 50€/noche!,barriere-le-majestic,Cannes,France,es
2016-03-23,8,Hotel was very nice although very noisy if your room is facing the front of the hotel; staff were very good and helpful but with everything in Geneva it is mega expensive.,Warwick Geneva,Geneva,Switzerland,en
2016-03-16,10,Nous avons beaucoup aimé cet hôtel; tout était parfait ! A refaire ! Nous le recommandons vivement à tous !,barriere-le-majestic,Cannes,France,fr
2016-03-16,6,"Ett bra hotell med utmärkt läge. Tyvärr visade det sig att frukosten som ingick var sk Continental; dvs undermålig. Vi valde att uppgradera till buffé en morgon; den var ok men inte i paritet till priset. Vår vistelse fick ett tråkigt slut; då man försökte ta fullt betalt för samtliga frukostar; vilket skulle inneburit en extra kostnad på över tusen kronor. Utcheckande receptionist kunde inte ""se"" att ngn typ av frukost skulle ingå alls. (Då vi var på väg att i frustration betala för att inte missa flyget kom den som checkat in oss och kunde snabbt ordna allt.)",Warwick Geneva,Geneva,Switzerland,sv
2016-03-12,6,All in all a very fine hotel. We were although not satisfied with our coffee from the bar; tasted only of water.,Warwick Geneva,Geneva,Switzerland,en
2016-03-07,10,I was in Geneva for a conference and wanted to be close to the main station and an easy walk to the Convention Centre. I was upgraded to a room overlooking the square but still very quiet. Helpful staff and pleasant bar and restaurant on site. Easy walk to the Lake. The hotel backs on to a slightly sleazy area (probably very sleazy for Switzerland) but access is not a problem on the main roads. Good value for Geneva.,Warwick Geneva,Geneva,Switzerland,en
2016-02-28,4,Hôtel fonctionnel mais sans goût. Odeur de fumée dans la chambre .... Pas de room service digne de ce nom,Warwick Geneva,Geneva,Switzerland,fr
2016-02-18,10,Really nice. Right off the train station and hence convenient. Very good room.,Warwick Geneva,Geneva,Switzerland,en
2016-02-13,10,nice room,Warwick Geneva,Geneva,Switzerland,en
2016-02-11,8,Le Personnel assure un service de qualité. Le petit dejeuner est aussi de grande qualité mais son tarif excessif(38€). Les chambres et les couloirs mériteraient un rafraîchissement.,Fairmont Monte Carlo,Monaco,France,fr
2016-02-04,8,Gutes Hotel; verkehrstechnisch sehr gut gelegen; Hauptbahnhof Genf dem Hotel gegenüber.,Warwick Geneva,Geneva,Switzerland,de
2016-01-23,6,bien placé; bon acceuil du personnel; trop de couloir,Fairmont Monte Carlo,Monaco,France,fr
2016-01-21,10,Dyrt hotell i øvre skikt. Støy fra gaten med rom med sea view eneste negative faktor.,barriere-le-majestic,Cannes,France,no
2016-01-13,10,It was the last night of our road trip and we wanted to treat ourselves and stay somewhere a bit nicer. We stayed out of season so it was affordable. Beautiful hotel and great service. We called prior to arriving to ask about parking. They said not to worry and they would park the car when we arrived. They didn't; however tell us parking was 45euro a night. That is my only criticism. We could have moved the car but we felt a bit embarrassed so we left it there for the night (we didn't want to look cheap). Loved the hotel I just think they should be a bit clearer about that sort of cost because it really did add to the price of our stay as a couple who don't often frequent five star hotels. Otherwise; lovely staff. We felt very welcome,barriere-le-majestic,Cannes,France,en
2016-01-12,10,super; nothing to add. perfect location; amenities and service,barriere-le-majestic,Cannes,France,en
2016-01-10,10,Wir haben uns dafür entschieden ein paar Tage in Cannes zu verbringen und so das Jahr zu starten. Das Wetter war Super und es war für Januar mit 15 Grad auch schön warm. Das Hotel ist ein Traum! Es liegt an bester Lage und ist sehr gepflegt. Die Zimmer im neuen Teil den sie seit 5 Jahren haben; indem wir unsere Suite hatten; ist sehr gepflegt. Der Service ist Super und alle Leute sind sehr engagiert. Das Hotel ist im ganzen sehr schön! Das man für W-Lan bezahlen muss ist für solche Hotels heute nicht mehr Zeitgemäss.,barriere-le-majestic,Cannes,France,de
2016-01-04,8,A lovely hotel with first class service.  Rooms are small with limited view unless you upgrade.  Bed and pillows were fantastic.  The cleaning was also first class,barriere-le-majestic,Cannes,France,en
2016-01-04,10,Abbiamo pernottato un paio di notti in questo eccellente 5 stelle ubicato proprio sulla Croisette di Cannes; a due passi dal palazzo del festival e con accanto tutti i principiali negozi di lusso e ristoranti. Nulla da eccepire; tutto perfetto!,barriere-le-majestic,Cannes,France,it
2016-01-03,4,The room what I have was totally different from the picture on the website. Also I have passed the msg and requested a smoking room but it seems the reception didn't know anything about it,Warwick Geneva,Geneva,Switzerland,en
2016-01-02,8,ジュネーヴ空港から夜に移動してきましたが、駅から近くて移動に便利でした。アメニティも必要最小限のものが整っていると思います。,Warwick Geneva,Geneva,Switzerland,ja
2015-12-30,8,Tres bien; personel discret et efficace;à l'accueil la prise en charge très rapide;toujours à l'écoute sour tout ;Mention spéciale pour Ilaria au top! Je retournerai et je le recommande la piscine chauffée un Must..,Fairmont Monte Carlo,Monaco,France,fr
2015-12-29,8,The location of the hotel is close to the train station (indeed just opposite).,Warwick Geneva,Geneva,Switzerland,en
2015-12-21,8,Comfortable; comfortable; comfortable; comfortable!!!,Warwick Geneva,Geneva,Switzerland,en
2015-12-20,8,Directly opposite railway station and tram stop and near plenty of restaurants,Warwick Geneva,Geneva,Switzerland,en
2015-12-18,10,I have stayed at this hotel on a number of occasions now and have always found it to be excellent. The staff are helpful and friendly the rooms are always clean and the facillities are excellent.,Warwick Geneva,Geneva,Switzerland,en
